pos	Back to work  tweet at posish 
pos	my poster is love  http://yfrog.com/127rbj
neg	Steve Jobs called &quot;perishable asset&quot; pos Apple by NPR. Cold way 2 refer 2 some1 who's been so sick  http://myloc.me/5Amf
pos	i am sooo excited for next weeek!  xx
pos	@twinkle_x really. im just going to say LOL now. LOL  xo
neg	@_JPeep_ everything on my itunes is gone 
neg	@nessalie she was upset, I think its a sign we would not work out... 
pos	@mileycyrus im sure loads of people will vote for you, i deff will 
neg	I broke my keyboard. 
pos	@themike5 Thanks for your scoring services tonight... much appreciated 
pos	@cauldrons HSM on disney NOWWW 
pos	@Alyssa_Milano Have fun on the set today!  If you need any more actors...just Tweet me  HA HA!
pos	@jdubbb77 haha it was hard i tried like a billion times before it worked! 
neg	This weather is amazing....shame about the revision 
pos	@DanielBrenton I used to say nothing about her. At this point, it's just comical.  The joys of having an internet stalker. 
neg	@RuthFor yey! at the moment i'd be happy wit satisfactory with the head i've got 
pos	@the1negnegrabh Nice! Any idea why it doesnt support Chrome (yet)? They dont like google maybe? 
pos	@soileronthetea is ON OUR SIDE NOW. dont DENY GREATNESS. they deserve to be WELL-LIKED  
pos	1negnegth tweettt!! 
neg	Omggg! the awards have been going on for everrr. this is a longg day. it ends at 11 tonight  im gonna be crabby tomm.
neg	Shld be working but side tracked to writing letters home. Sad when ppl u love are getting old   Makes u miss Ol'Blighty
pos	is watching Twilight ... Again 
neg	@Jdoggs suuuupppeeeerrrrr gross. 
pos	Bowling in Chicago tonight then drinks with my husband Mr. Steve Norris!  Can't wait to see him!!! Happy Friday! 
pos	@kyoisorange before the storm. and sameee! hahaa 
neg	@Messy_LJ ick .. thats like going to the dmv ... long lines ... &amp; loud ppl 
pos	@H_C Good to know...  I think your voice will count a little bit more.
pos	@pandasRsoKool wow, u have a LOT of time on ur hands  but I love ya for it!!
neg	Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)�
neg	Where the heck is Beta 6 
neg	So much string , I think I might cry 
pos	@Atiiqaa_x not sure  it's on til like 11 this show :| or more.... erm, probs like 8-9 i can;t sa? sorr? bab?girl. (L) im happ? too!
pos	is feeling inspired!!! i love this web &amp; animation thingy!! wahahah..  
neg	Fooking hell. Poor hostage people 
neg	My hair is gonna smell worse than yesterday 'cause of this nightmarkeet food 
neg	Poopy. Our convo was stopped short. 
pos	@BrianNeudorff  Hey Brian, thanks very much!  I'm ready pos the week, hope it's ready pos me   You gave a good Monday and week too!
neg	damn im missing all of this  but i taped it.
pos	donuycana - thanks for the following  http://tumblr.com/x3f1yumh7
pos	http://twitpic.com/7hk8z - And welcome to Wrexham..... @samsamsammie, this one's for you! 
neg	Indiana family just left   major pouty face is happening right now 
neg	I, have likee nothingg, to wear,cuz mom didn't, wash clothes, but ill look in the other closet, 
neg	@One_StepCloser im going to waste my whole all of my credit on it butt rehm isnt here so i cant call with her 
neg	I need to perform surgery on the Civic to cure it of the swine flu. 
pos	@SelectedTweets see Facebook  x
pos	@lifeat7negnegnegfeet be sure and wave at me!!! I'll wave back! 
neg	oh god i want to cry, spent ages doing these vids and only 1 of them has sound  they all worked fine damn it
pos	@Sallayyyy visit me at work 
neg	@mishacollins man i wanna see the picture but i only get your tweets via text. 
pos	@sarahdoran   No problem.  Tis the thought that counts. Please to meet you, incidentally ;-)
neg	@selves yes! Although my ankle is the killer, i have a bad ligament 
neg	sick.high fever.whole body hurts 
neg	Ummm, where is this bus taking me?  
neg	Not so much goodness for TF2 on a MacBook Air  Maybe some graphics tweaks will make for a better frame rate?
neg	New iPhone is taking forever to back-up and sync! 
neg	This is the first time I've cried in a very long time.  .
neg	ahh man red wings lost!!!  it was a good game though and plus all new disney episodes on today so hyped hahaha
pos	shower time!!!!! 
neg	@shiplikeyou NO STOP IT OMG I DON'T WANNA GIVE IT TO HIM  LEAVE ME ALONE TRAVIS!!!
neg	No plans to divest Govt stake in IOC ONGC... arre re! 
pos	@sarahlchu so close yet sooo far away. i want to see cm and j.b. 
pos	13 km easy run in the park I can make it till the end of April 
neg	@KatVonD89 Ummm... more like a really yag song 
pos	My god Maroon 5 got twitter. 
pos	@melody Don't be dumping on @rsueanga.... whomever that is. 
neg	@dindahh its good aye, soon randwick will be open though I'm happy I caught up in bio it took an hour 
neg	Sat in a car for 8 hours today and is stuck in traffic again trying to get home.   so frustrating!  Lilly is sleeping though.
pos	you know you're an old man when u poo-poo fireworks @lankzy 
neg	i get told nothing *folds arms* 
neg	I'm sad. Casey and JoJo are going to the Hot Air Balloon Festival and I can't go with them.  #stupidgalaevent
neg	Wow, they are arguing.  Already.  Its been a tough trip, though 
neg	Boring Homework 
pos	@DannysGhirl Thanks I found the cd and ordered it 
pos	ahhh so much better...looking forward to a busy productive afternoon 
pos	got home from shang. food galore. gonna pack for subic 
neg	my hands are frozen 
neg	@kristykristyy ahaha, work in 1neg minutes (Y) gahh it hate it, i could have done something else today 
pos	@iwasCARwashed hi carissaaa howrya? 
pos	Off to the beach with her maid of honor  
pos	#musicmonday Farin Urlaub - Sonne  
pos	@AgentBooth @DrTBrennan Don't know you personnaly, but for what I know I tend to agree with Dr Brennan. You *are* a wonderful father 
pos	&quot;Why can't you see.. You belong with me..&quot; -Taylor Swift. hahaha. got stuck to this song. I really love the music video of this song! 
pos	Fishing 
neg	I WANT MORE WATERLOO ROAD EPISODES!!! we only got to s3 ep16 
neg	@bowwow61pos i absolutely LOVE YOUR EYES!!! Plz don't ignore mee 
pos	History over. Shit I didn't finish :O But hopefully I got some good marks in what I did  My wrist f**king hurts!
pos	@briankelly not using open source === unethical? all in favour of open source, but hang on 
neg	@iceisawesome gaga is EVERYTHING!! I'm sorry you couldn't be here 
neg	On to Xbox Live upgrades. Last FM integration. Gold Only!  Sky confirmed UK. HD 1neg8negp movies. &quot;No delays...instant on.&quot; believe when seen
pos	At my best friends graduation   
neg	im soo annoyed that the file2hd website is still down  pffffffft.
pos	@RyanSheckler yea it was preetyy ggoodd, 
neg	i SOOOOOO wanted Labron an nem 2go to the finals &amp;beat up on Kobe an nem.. dammit. go magic..... 
neg	@MarkXA I am running Seesmic neg.3 - no luck. 
neg	@surgeAA LUCKYYYY!!!! I'm just about to go to work 
neg	holy gaahhhhh, do not feel well. 
neg	(contd) heart..  I didn't have that much attention left for him after my tyrannically cute child   For the better part of 7 yrs he was #1
pos	Entrepreneurial Wisdom From Necker Island - http://bit.ly/K2A8q  - Please Share 
neg	@Itxi_Itx Stupid cold ... I'm a veggie so can't be swine flu lol .. Iwi my son had one.. Inevitable really 
neg	 Stella has gone to the Vets. She ran into a barbed wire fence- again. &amp; tore open her leg- again. Silly!
neg	cloudy Monday 
pos	@YoungQoK U GOT ME THERE give us another one for when i at work I can think about it 
neg	being bored... School tomorrow  got new pencil case and pen and bag and stuff... yay. DREADING IT
pos	tenner up on the poker 
neg	@atlknight im so jealous 
neg	very low levels of productivity here today  I need a boss to come and peer over my shoulder all day...
neg	7 slices of pizza is turning into a not so good idea. 
pos	@SailorSu ohh..Good nite then 
pos	@wearswithheels 
pos	@FROactiv  nice!!!!! lol
neg	@euphoniousbeing there you too go again, don't even take me...... 
neg	Well annoyed my new back light hasn't been delivered.. more bus journeys for me! 
neg	Fallout 3: &quot;Stealth-Boy has worn off&quot; Daaaaaaang, guess not 
pos	Here i am 
pos	PLEASE visit my webpage: http://bit.ly/i1n8M Help me change the world for five children. http://bit.ly/i1n8M  #lakers #nba #ilovela #kobe 
neg	@emmarossx cos shes watchin a hockey game  hahaha
pos	Tonight was fun as hell. Crashiiinnnn 
neg	Not going to make it to 8neg's party in Reading tonight  But at least Eng won!
pos	@sweetmetalhead; awww ^^ ur so sweeett&lt;3 miss ya to ! 
pos	@KaylaMacLachlan anti-social much?  sorry we bombarded ur place!
neg	about to go to bed. ive been way too stressed out lately. and feel so helpless for some ppl. 
pos	looking forward to hanging out with my little sister and playing trucks with Little D. 
neg	@Gel_6 working as an admin assistant was trying to qualify for Youth Allowance but that plans out now  off to africa in oct to cheer me up
neg	Missing: 3 days-old baby bluebirds from birdhouse in backyard. Suspect: Black snake seen in garden yesterday. That's nature, but damn  #fb
neg	ugh gotta work today 
pos	@qutequte @Rodericklow @Adrianna @alvinyudistira @jeremyteocx you should meet @tpr2 too,he's an awesome n creative guy, very friendly too 
neg	IVE HAD THE MOST HORRIBLE DAY. i dont try to be negative  my life just sucks right now, and for the past 5 years &amp; most likely the next 5
pos	i proper want to go ndubz in july 
neg	Accidentally didn't pay for one of my things from walmart.. I'm a thief.   
pos	@turtletao  I got the turquoise for your bracelet in today!!!!! It's *real* turquoise, too! Just waiting for a charm now 
neg	watching a company webcast...it is important stuff but i cant find the concentration for it.the clouds have covered my sunshine 
pos	Just trying to figure out Twitter . . . Seems cool . . . heck Demi and Ashton do it, must be FABulous!  
neg	feeling like I'm gonna fall asleep any time now but I can't.  
neg	today is weird...all meetings got postponed...outluk screwd up...terribly hot outside n am getting so irritated....need a punchin bag 
pos	Photo: Sleeping is what we like to do at parties!  http://tumblr.com/xmc21xqql
neg	ugh, still with this headache...  hopefully it will go away soon...apparently it's affecting my ability to spell as well. lol
pos	Whoever sad &quot;If you don't have anything nice to say, don't say anything at all&quot; Can go fuck off. How ya like that for irony? 
neg	my Nokias are running out of battery, and so is my handy cam 
pos	@__Parasite__ just like i will treasure my flowers and this very special night  !
neg	@Priestly_B I cant DM you if you're not following me 
pos	@kate383818pos9 good to know 
neg	Ouch. Just burnt my fingers 
neg	Fucking work meetings at 7:3neg I hate work I'm tired 
pos	@Kevin_Lately not looking at the ball either!   key:  swing club, let ball get in the way....(BTW, nice shoes....  
pos	@punchycritic The prices are comparable actually, I was pleasantly surprised. I had to try it bc I had a $2neg off coupon. 
pos	I love the Sims 3 
neg	@simonbray ha ha. A local band did a set exclusively of songs taken from Tony Hawks games recently. Genius idea, rubbish band. Shame 
neg	@marypriest I think It's too late for that. 
pos	@ngoskillz When I'm up in that neck of the woods, it'll definitely get my business. 
pos	@babyboomerbev - lol - yes, yes you are!  I just wish everyone who was as wonderful as you would also be on Twitter! 
pos	I've been entered into Ms Twitterworld!! VOTE FOR ME PLEASE! (i need to beat my sister) lol http://tinyurl.com/plwq2o 
pos	i just created a word form not being able to talk today. its spifty. spiffy + nifty. 
pos	@derekallard Oh yeah. Had that conversation on Friday. 
pos	is thinking that you should most deffinately text me. just ask for the # 
pos	@maxime68 My mom went to France/Spain/England back in her teens but she's never been to Lyon. We'll give her the grand tour 
neg	Damn. iTunes has f**ed up my library of &gt;1posneggb... Lots of songs supposedly missing (they're actually there). Links to weird lib files 
neg	Completely stressed out... Thanks to a piece of work thats not even getting graded... 
neg	omds! holly steel, bless her!  x
neg	im learnin math ... 
pos	It's nap time. Assembly 2negneg9 is over! Next, Leadership Pathways begins for leaders June 1pos. 
pos	@vmlemon hehe 
neg	@jenny1negnegneg1 i want chips too    haha
neg	is worrying about the tooth 
neg	Keep falling asleep when im reading the text book!!! 
pos	getting ready for Monday first day 
neg	Just watch bridge to Terabithia 
pos	@Pepperfire oh so what now  Good morning there!! just in the middle of something 
pos	Just got home from surprise birthday drinks for my mate dan which I organized! I wish someone would throw me a surprise party! 
neg	i miss him quite terribly. 
neg	missed my nail appt!...  well on my way 2 my little cousins softball game!
neg	Eating lunch. Sad that we are leaving later. There are now people to miss in my life 
neg	@deltwitt you know they won't let you keep them? I wanted mine and they said i couldo't have them  something about AIDS......
pos	@AlwaysSpecial2 Thanks, plan to enjoy the day and the next 3 as i'm off work, hope your well and having a good day too 
neg	&amp; now it's thundering really loud  eeek!
neg	@guywasright unfortunately... 
pos	@PatrickNZ Thanks for invite. Enjoyed it. And yes no missile weapons or poison in the water 
pos	@nmg I bow to your gr8r nolej, oh master 
neg	Enjoying the smell of fresh rain, and the thunderous cracks of lightning by myself. 
pos	So excited for @mileycyrus tour 
pos	Follow Friday!  @ceriidwenn, @AmyJadeCooper, @maxhebditch, @Kiiiiirsty, @AFunderburg, annnd @DannyChadwick  Follow them, they are cool
pos	Happy Sunday!!  http://tinyurl.com/322t9k
neg	@ariadneneg9 Yes, http://todaysmeet.com/webwise is completely blocked. Chat rooms are out in #NSWDET 
neg	bull frog sound is leaving but now the hubby is starting to bark 
neg	Woke up with a fever  Waaaa
neg	twittter keeps crashing for me! i'm going to bed, dad's tomorrow  sweeeet dreams everyone ;)
pos	Is going to a theme park 
pos	has work in the morning followed by a movie and dinner, then hanging out with some more friends!  Saturday is going to be busy and fun!
neg	Just Downed a Bottle of Yahzooo! I feel Sick 
neg	i want to play Sims 3, too  
neg	@THEREALJMAC lol! Yep..it was poppin too man  smh..now I'm gettin tired and abt to get off soon =/
neg	Susan Boyle should have won  And now work instead of sun, and then last minute Media Revision. BAD BAD BAD. x
pos	@JayLink_ morning mate how did #deathandtaxes #musicmonday go 
pos	wow sean slept from 12-5! HALLELUJAH! I love my sleep 
pos	Big Brother Tonight  What Time?
pos	@Ryan_J_Wood hells yeah! 
neg	wish i could sleep some more 
pos	@ school bored to death reading a story about retarded kids... Now that's what I call creepy 
neg	what couLd be woRse than got stabbed on uR back by uR own bestfRiend ??! 
neg	@ficklampa  .. He's a waste of space tbh. A complete and utter wanker that isnt part of my life nemore neway
neg	@TehDonDitty Fine, it's crappier there. But we don't even have Apple Stores here... 
pos	@ABZQuine if you want my advice do NOT cycle back from Alford!  I am sure if you were floating about Seaton you could join in 
neg	Awww I won't see princess till Tuesday  I miss her!
pos	Twitter makes me feel like such a lame. 
pos	@winterchick12 Hi Emma  How was your day today?
pos	@SheriRocks What are u doin Sheri?! 
neg	@marykuti  wish I could come
neg	Is upset my picture will NOT work! 
neg	Finally starying to make some progress on my Turkey images....probably another 2 days/eves to go 
neg	Is going 2 Florida 2marrow!! I'm mess talking 2 my BFF!! 
pos	Ok @myeditionofgab ! 
pos	@loribourne @lookadoo it was june pos  thx for the good wishes!
pos	@thefriggintribe If you need a vacation, come and visit us!  
neg	wot he did really hurt so i dumped him.....i hav never had this happen to me so......and he was dared to nd he didnt walk away 
pos	Tony Hawk Ride, do we have to now wear a helmet inside the house to play  #e3
pos	has a pint of Guinness *raises glass to Emperix* happy birthday old boy 
neg	@xyanix  Ooohh,,  Harsh!  
pos	@veemhae Yes, but they are private. lol     @aalleeyy Night and God Bless. 
neg	i cant add i picture right now theyre all too big 
neg	I seem to be missing some tweets  is it @scalaris or @twitter ?
pos	@weshotthemoon hey guys im glad you followed me! (random though haha) anyway, your music is great! i like alllll your songs so far 
pos	@EthanSuplee Crazy.. I guess they want to see blood before they run ..Be safe 
neg	I'm unbelievably tired...  
neg	@vautrin Damn, bummer dude  Good luck on the search - I definitely know how it feels.
neg	@stevenwarburton Arghh how annoying! I suppose an extra day isnt going to hurt  Yes would be interesting to know why...
pos	@hetzakoatl @GingerRenarde Gotheon? Is that a new Eeveelution? 
pos	let's play WoW for a change 
pos	@stinginthetail [waves back from Gosford Interchange]   
neg	finally back from hols in France, apparently I'm not allowed holiday ever again 
pos	DONE. YESS,3 waiting for my mom to come get me to end Freshmen year 
pos	otp seon young 
pos	Thank You Mother  A GOOD MOM _ Honor Her - Or ya going to PISS Me OFF  !!! MY MOM ! dink http://bit.ly/Vyonegr
neg	@roudypos561  i'm sorry. Lack of sleep.
neg	Can't sleep... and I'm supposed 2 hang w/ friends 2day 
neg	I want a Chagall. 
pos	@bowwow61pos  oh so him and chris aint doin nothing no more wow well i wish him the best and hope u ight 2 hey im from columbus ohio 2  
neg	@MrsMcFlyGrimmy soak up the sun for me! i've had to stay inside as hayfever decided to plague me  it's shit!
neg	@AnnetteStatus  no, i've been working on it for 3 hours, gonna finish tomorrow, I'm tired 
neg	Getting ready for the gym...why am I not getting any thicker  arms and abs today yippy
pos	Hey @KevinSpacey !! XOXO 
pos	I just met, like, four koreans on my way home. Ha ha.   
pos	@latimesnystrom Hey! I just added the LA times iran coverage here: http://iran-election.alltop.com 
neg	Tell @queenValeria to take me to buy cigs!!! I'm feining so bad!  fuck.
neg	I had to sleep in my new room with the giant window alone for the 1st time. i am terrified of giant windows at night. nicki come back 
neg	nvm, no west hollywood thrifting.&lt;/3 
neg	Do not use twitter  if you value genuine existence... 
neg	#bgt their ok but their not gonna win 
pos	@SherriEShepherd Uh oh, looking good Sherri 
pos	In a few hours I'll be in the air and a few after that all be in Chicago.         
neg	Is males tweeting because of my johnie absence 
neg	@AzrielleLorin Hey, what about me? Am I popular too? 
pos	@verwon I think it's a great idea *runs to find slinky* 
pos	is excited for the weekend and what's in store.. 
neg	@bamf_xx that's a terrible way to wake up! i hope you feel better soon. i'm sorry 
pos	Gonna reach Churchgate station in next 12mins. If anyone's around, holla me. 
pos	@bobbythomas1 Soup made of a boiled shoe sounds absolutely disgusting.  I am however making a rockin vege soup today.  
pos	Gotha watch bride wars. bye! 
neg	argh, chinese A level tomorrow 
pos	@mnelson1229 very true enough to get my bday present and some! 
pos	@Arielz_lil_twit YEAHHHH GOSSIP GIRL WAS PRETTY DAMN GOOD LAST NIGHT! 
pos	thinks that twitter has awesome arguments! 
pos	@Imarius Have fun editing 
neg	@meetmeatmikes you can in the UK! Not in Australia though I don't think  They were my favourite lollies as a kid 
neg	I am pissed off! There's no hot sauce! 
neg	where the fuck is This Ain't No Mixtape 
pos	Proud that britains got taste  http://myloc.me/2alB
neg	@NursingDrPepper  Damn! and I haven't had one in AGES either 
pos	@Lovely_London Oh, okay. I love your tattoos, by the way. 
neg	i ate all my edamame  i need mooooore
pos	@Noufah salamat , what for ? nice bag btw 
neg	@crazyirishchick aww  why have you had no internets?
neg	@Shireen86 i talked to Tom about this some time ago. That version was rare, it had 5 cut songs (that's why it was delayed). 
pos	@jongraham sounds like fun. 
neg	Googling Huixin , heartswithlove and to no avail 
neg	Needed: a new place to buy whole wheat matzo from.  Superstore, you fail me!
pos	@TheShoctor Lol, slightly suprised. 
pos	@csswizardry true...but when I was 18 that wasn't necessarily the case 
neg	Can't I at least get a mug or something  Sure, why not ;) http://tinyurl.com/l8jpju
neg	am sleepy... even though its mid afternoon lol- a little narked off as well 
pos	@OfficialSTaylo damn missed you by a few!! Chat later today!! *hugs*  
pos	Chanting for a better world 
neg	@JoSmoke Just finished my errands and about to get on these cases once again. Summer school is no cake walk! 
neg	my leg hurts and i can't feel my arms  ahh....conditioning.
neg	@SelaJaqueline she's not there. and it was her husband on the phone 
neg	@ukdivorce I don;t know if we are going now, since I typed that the kids have not moved from the TV  I may have to drag them out
pos	looking forward for the next payday. it's coming 
neg	@CASTDESIGNS wow catherine, thats pretty gutting! hope it isnt anybody too great 
neg	@aarthycrazy thats a sad quote 
neg	has a major headache 
pos	@StarJonesEsq Good NightStar xo All Gods Blessings to yu 
neg	This 'seeing people off at the station' thing is really depressing 
pos	@katiedidituk You will not be able to leave us so quickly 
pos	HEY!!! Follow my lil n-word @LILELLAY!!! He's chill as passing a Random Drug Test!! I know some of yall feel me! LOL! 
pos	Just solved my keychain problem! 
pos	Bored now, brought my PT kit so gonna go pos a run  x
pos	Communication is the key to everything 
pos	@ElkeTheStallion I looooove days like today! 
pos	dreaming about november... 
pos	@Ryankfm looks awesome ry. Hate you so much right now! 
neg	Tweetdeck doesn't seem to be able to view trending topics or who's nearby  I'll stick with Tweetie then I guess 
neg	is glad to know she's not as awesome as all this Microsoft Conference hooplah.  FML.
pos	@Somethingcakey Thanks that would be great 
pos	@zoopedup Apple Mail. Integrates seemlessly with the rest of your system. 
neg	Doing homework...and then some more homework and then some more homework 
pos	Epic night.... Love it 
pos	just got attacked by shopping.  I now have food, so wasn't singing food glorious food whilst putting everything away. 
neg	ah fuck i'm actually tearing up. Sher Khan killed Raksha.    
pos	i would vote labour orrr the socialist party  please don't say you would voted the dreaded tories?
pos	@SusanPowter It is huge.  At 18 he's finding his way.  It's going to be fun.  
pos	@Emilyyy23 im thinking to change my picture. this one is badd!!!!!  oh wellllllll
neg	couldn't snooze 1neg minutes because the button on his phone chose that moment to stop working. 
neg	It's so cloudy today, boo hoo  Have no lunches planned today, so the canteen will have to do today.. 
pos	watching the life movies &amp; music festival  metro, all time low, &amp; fob. &lt;3
neg	Drinking &quot;brewskis&quot; (post-post-ironically) and playing Burst Limit with @ViralPenguin because my PS2 controller is broken so no Budokai 3 
pos	Really needs to go to bed... and, that's where I am going 
neg	@andrewsayer darwin award - even my youngest knows not to muck around like that 
pos	@DavidArchie Woah! It Increased There? I Think It Didnt Increased Here. Please Come Back David! 
neg	somehow my laptop battery isn't working, my now new macbook.. is now a desktop. 
neg	really hopes her sister ain't gonna be too late am so tired already 
pos	@howard7pos For hotels there is a @HotelTweeter already 
pos	By the way, I'm an organ donor 
neg	I should explain that I grew up in a mining village whilst the strike was on...... 
neg	lost a follower 
pos	Oh wait! One more thing, 5 days of school left for me! 
pos	Poor tummy. . . Im listenin to my brother play paint it black by the stones. . . Awesome. I love music. 
neg	@ValerieAnn1pos omg no way!! The for reals one? Haha lol dude my comp is too far  dont want to get up im so comfy
pos	@mileycyrus the eventually do. I hope your troubles go away soon 
pos	meeting, then getting ready for this weekend  busy busy busy!!
neg	@ilooklikemrjol won't probably find out until tuesday now 
pos	watching the disney classic The Little Mermaid...But daddy i love him. 
pos	@jeffbetts Good Morning Jeff!  Well to be honest 2.5k are for me 2.5k for my partner @aaswartz , and we meet a lot of people!  
neg	I just pressed the side of this mouse for Expos�, but then I realized I was on a PC. 
pos	Wine, wine &amp; more wine 
neg	wish i was a senior for senior ditch day!! have to go to school 
neg	Just had 2 restore my iPhone - *sad*  but on the plus side.. now I know that I shud bk it up more often so I don't have 2 d/l so much :-/
neg	DDub, your lawn seat girls can't see a thing... 
neg	Watching MSNBC and waiting for my friend Melanie to be interviewed about her cousin Lisa Stebic and if remains found might be Lisa. 
pos	I'm doing a drawing contest right now  i'm doing a rendition of this picture http://bit.ly/7zUWG
pos	@THEsaragilbert isn't that a sign of age? standing at a gig is historical 
neg	@oresth oh noes!  *hugs* hope you feel better oresty!!
pos	Noblest of all dogs is the hot-dog, for it feeds the hand that bites it - Laurence J. Peter 
neg	Um, I think my macbook just crashed...I was blogging too 
neg	is really sick of this rain 
neg	@SherylBeauty Oh sorry 
neg	@JesMayhemWA Still trying to sell the prelude? 
neg	@kimberlynicole I LOVE your hair! so sad I don't get to see you tomorrow  but I promise we'll have a disney date when I get back from WA.
pos	@babyskiffie emm I don't get it ci.. Send me the pictt! 
neg	Finally crashing. I still feel horrible  hopefully ill feel better tomorroww. Night kids &lt;3
neg	@mattycus Yes. You know why? BECAUSE I LIVE WITH A GUY LIKE THAT  
pos	@angelicahondm oh yeah! 
pos	8hamido8 awwie if u really want that dream u can have it  &lt;3
neg	Ok.... Ill runn it off now.... No fun 
neg	Rejection comes in many forms and I guess I need to swallow the pill. 
pos	is going to Canada's Wonderland today. 
pos	@destroytoday  I am really liking destroytwitter the more i use it. thanks for integrating @TweetPhoto into it. it works so nicely 
pos	http://twitpic.com/6d3ne - My future car... haha 
pos	having a lazy saturday night in 
neg	@LOpos9 today is their last day though... apparently so. you dont need to come anymore  unless you come june 2negth
pos	Figuring out what the hell twitter is 
neg	tweeting as i poop aint you guys lucky.i feel rough 
neg	Workin.........     
pos	@eve5lyn hope u had fun!!! 
neg	Tonight show was amazing (L) thanks to everyone yet again. Last show tomorrow night  got tomorrow afternoon though! X
neg	butt  im 5negneg,577th in the world, not very good 
pos	@CandiceKei haha I know right? such a lovely place to be... 
pos	@strangedesign So you already have the MacBook and now getting the iPhone. You might be an Apple TV away from being a fanboy yourself 
pos	@ddlovato im so excited for your summer tour. can't wait to see you July 1 
neg	Just woke up. I really need a shower. Jessica fell back asleep on me.  boredom kills.
pos	Katie's lent me a suitcase for America, might start packing.. how exciting!! 
neg	http://twitpic.com/6ebza - new moon-scene where edward leaves bella 
neg	@robertelysian I get that-it's the &quot;unempowerment&quot;.... Got to be a better way-then again if I had 5neg,negnegneg stores could I do better- NO 
neg	Its over 
pos	Being slammed with spam followers today. Is it just me? Or is that all I can attract.  Get a life people.
neg	I just found out that the future career path I've chosen is one of the the worst things to base a career off of, ouch. 
neg	OMG I NEED to buy the 'Don't Forget' album! I already have Miley Cyrus, JB, And taylor swift albums!! All I'm missing is Demi 
pos	@MeelissaO your here at the mall? Me too!  I'll come track u down muahaha!!
pos	@komplettie but a snickers beats both in certain circumstances 
neg	Damn thunder and lightning kept me up, ughhh. Late to work, bad mood. 
pos	@BuzzEdition Added  
neg	@mikegentile dude that sucks 
pos	is stalking 
neg	What'd i do? What i did i honestly didn't know i was doing. 
neg	Ready to go to work... 
pos	@ChaniiChan helllllo 
pos	@Mattass88 We have established contact, and she's... Speaking! Ö 
neg	@CieraWilson  I am so so Ci.  Still sore  But at least not as queezy. Need a break already though and I JUST went back! lol
pos	off to the best yoga class- yay 
neg	Why is it everyday im in more pain instead off it getting better 
pos	I'm awake! Will go to school in 1neg min, I just need breakfast 
pos	@mtnmissy Sure thing! Always willing to help a fellow designer! 
pos	Good morning tweet WORLD , how ya all doing , well im fantastic and am so oooba excited that I have 8 weeks to go before my boy is born 
neg	@lawzspoken I said sorry!  lol
pos	My bowels opened a can of woopass on me, but I'm fine today  Thanks.
pos	hey @drsigne thanks for the mention 
pos	#gimmefailwhale  i want thosee  #gimmiefailwhale
pos	i fucking love iron man. yes, my dorky nerdy ass is watching it for maybe the 237pos7pos389 time. 
neg	today was soo frustrating. jduiwh! going back to comcast cause i forgot stuff! 
neg	@kayharkins probably! we all have tornado warnings  there's a tornado in the southside right now
neg	@Sahara_Kim have you tried taking a break of a couple of weeks from running to help? no fun running when feet/legs hurt 
neg	@lndsy_rsn idk I'm just bored  I guess I'm going to bed, good nite
pos	@daniel_hautjobb Yeah, it's hard to bear that 
neg	In english class.. Oh goooooood not feeling good   What's up whit being sick?? :O... hate it 
neg	@delaneygates  sorry about your dog
neg	I really wanna go camping. 
pos	I'm pathetic and actually look forward to seeing the trailer for New Moon during the movie awards tonight 
neg	@JoshuaGrunewald Milwaukee a bad place? 
neg	@_cutpastehero I can't leave. 
neg	@Ellavemia didnt I already say how hungry i am? No time for eating 
pos	@JayeTaylor LOL!!! I wasnt talking bout that luv!! Ma&quot;am I was talking About You Being on ur Coffee high!! Caffine junkee!! LOL 
neg	@discomaz muy temprano. Necessito chabo though... 
neg	I'm exhausted. Today was a long and sad day 
neg	todae is a good day, first i get MONeYY$ then sleepover, summer is the greatest! i never want to go back to scool  stupid boys!!!
neg	@MissJizzle No, it somehow got stuck on my bed rail last night and uh, pulled my toenail completely off. 
neg	Its official I'm broke.   ~:MwM:~
neg	sorry for not posting so many updates   been busy...
neg	Mad xbox live was offline why the week i get out of school thats so gay 
neg	Feeling so lazy yet contented. I dun want classes to start.  not yet.
neg	#frenchopen its 5-5 now, with serves 
neg	Got the Ac fixed.  Out $2negneg.  No tattoo for me.  
pos	. @odin http://bit.ly/DBFik  Reply plz.  (don't click on the link in the last post. Just a random blog) !wave
neg	Today was truly just about memories 
pos	Identified my workplace for today.  IMT and Axiell PCs in one place - very very useful 
pos	WOW THIS MUST BE FATE, CAUSE SOME HOW WE FOUND EACH OTHER ON TWITTER. COME ON AND FOLLOW ME YOU KNOW YOU WANT TO. 
pos	@KarenAlloy That is beyond freaky. I just gushed about the Dollar Tree! Enjoy! 
pos	@__H  RATE AND COMMENT
pos	oh i just signed up to SocialWok  #ghacksg
pos	two posnegneg-worded essays in pos hours, i think im getting the hang of this 
neg	i was convinced up until recently that yesterday was thursday. 
neg	calorie counting is depressing 
neg	@ddsy it would be more fun to send tweets through our phones ! 
neg	@JizBSB omg really? that sucks  do you have more pain killers until tom?
neg	It's raining today. 
pos	finally home bout to lay down n cuddle yes!!! 
pos	@_Tashanna thank u 
neg	I Miss You. 
